ID,VOLA_AFTER,VOLA_PRIOR,VIX,SIZE,BTM,SUE,INDUSTRY
646.txt,1.8609070380000001,2.762468666,14.21,11024.21496,0.468974468,0.06915,12
647.txt,2.219806731,8.533964787,38.32,910.9591800000001,0.30496615899999996,1.21584,3
648.txt,1.2459655790000002,2.31874665,29.96,277.53795,0.591443875,0.18504,11
649.txt,0.99996228,1.829229042,11.89,2957.3376,0.861842358,4.929530000000001,11
650.txt,3.0681763380000002,2.831641978,9.77,10025.26072,0.7621847509999999,0.78095,12
651.txt,1.0839416659999999,1.036129472,14.94,2695.0815,0.362153331,4.76145,6
652.txt,1.946217696,4.507646918,31.01,168.62256000000002,0.142615577,0.6654,12
653.txt,1.089438747,1.5386134980000001,23.53,3238.2441,0.35797144700000005,0.40955,8
654.txt,5.626587196,1.7509124619999998,20.44,1184.25348,0.652711078,1.43021,4
655.txt,2.9178653480000003,1.497321523,9.6,2449.8315,1.257523191,27.57743,2
656.txt,2.804301086,5.273647395,20.22,13271.6656,0.361430783,2.87807,1
657.txt,1.328210147,1.093244731,44.67,783.3986,0.905537774,5.16065,10
658.txt,0.85701874,2.353532911,18.52,171.79856,0.05601046900000001,0.99244,9
659.txt,2.745637183,7.272575074,13.91,78595.995,0.5103464639999999,2.2614,8
660.txt,3.4738061630000003,1.867544078,20.24,56.5188,0.031089144,1.5236100000000001,3
661.txt,0.741327835,1.114807242,32.74,367.57181,0.008455359,6.001530000000001,12
662.txt,3.4930969339999995,2.7593403110000003,13.84,228.50400000000002,0.544528557,0.8608299999999999,12
663.txt,1.857317081,1.905928385,15.15,300.34017,0.49386442399999997,9.2376,1
664.txt,0.184140427,2.469942438,9.78,76.01178,0.55384097,7.9371100000000006,12
665.txt,2.4752706509999998,3.094984544,17.23,1657.0839,0.491078716,2.6024599999999998,6
666.txt,2.21760088,6.038945437000001,35.06,387.54504,0.186167897,1.70113,11
667.txt,2.20513222,4.658510112,18.16,5371.53713,0.093137606,1.07492,10
668.txt,1.713040284,3.2848177069999998,23.81,1843.14068,0.44438455600000004,0.99965,12
669.txt,4.646752721,1.283774266,13.18,2982.1716,0.389715875,2.04026,11
670.txt,4.969294332,1.967437665,22.31,37845.002,0.838316407,5.160159999999999,12
671.txt,2.263008005,4.883428805,13.27,579.2108,0.586106302,0.62292,6
672.txt,1.092866313,2.69977212,15.15,565.56168,0.188254328,3.7383599999999997,8
673.txt,1.1303530370000001,2.607803045,9.6,1822.7596800000001,0.438409893,10.40697,8
674.txt,2.4947076669999997,3.087893795,21.08,2179.6982199999998,0.519576621,0.31695,3
675.txt,1.686262692,1.993511894,13.27,12951.7258,0.12125081900000001,0.7064,6
676.txt,5.048651706,2.351797399,11.98,3532.0679999999998,0.38214551700000005,0.71424,8
677.txt,3.8821835730000003,1.7639243180000002,15.75,1163.69267,0.253331696,1.17852,12
678.txt,5.274308887,1.6550984819999999,21.18,10568.0355,1.219396973,2.02073,10
679.txt,0.490470497,1.114261514,61.44,14251.983999999999,0.35921279,8.73166,9
680.txt,15.16207739,2.411746965,44.84,94.5294,0.6746233429999999,2.04298,9
681.txt,1.056428518,1.587283777,20.26,4498.7705,0.837832586,2.58938,3
682.txt,1.590814289,3.715116583,18.19,421.52529000000004,0.304139907,0.24081,3
683.txt,2.867085341,2.046131526,18.52,409.85483999999997,0.519927841,1.16667,11
684.txt,11.25759363,4.73797108,12.83,12141.94608,0.309356393,0.63247,6
685.txt,1.259952791,6.829238234,15.15,3629.68804,0.957738008,0.09133,5
686.txt,0.790163042,2.405937981,14.53,1690.2343600000002,0.50433291,1.143,12
687.txt,0.6819277779999999,1.7280685059999998,15.45,5731.50754,0.511774496,1.2532,11
688.txt,5.018551314,5.241184323,12.83,6214.1446399999995,1.301199726,4.5464,3
689.txt,1.202200165,6.240091531,17.87,670.90212,0.721879707,1.2887899999999999,11
690.txt,2.265001603,1.709619217,26.25,3576.52515,0.091894003,15.810279999999999,5
691.txt,1.7433729059999998,1.646917133,14.24,110.14804,0.518700045,1.27023,12
692.txt,5.970865823,3.0054017660000003,16.12,55844.3837,0.661165737,1.0203,8
693.txt,1.6153688999999998,2.896087947,9.43,19639.92,0.214489546,0.4424,12
694.txt,1.963921144,1.260050825,10.28,77.1932,0.391767054,0.5874199999999999,3
695.txt,1.911616929,3.34339717,16.37,525.2644799999999,0.664643752,0.47529,9
696.txt,0.7285536340000001,2.169561788,11.86,1017.3739999999999,0.314968792,0.75443,4
697.txt,1.31885219,2.61684011,20.27,145.53825,0.313671036,7.778169999999999,9
698.txt,5.118607787,1.876264105,24.83,80404.08,0.25799654699999996,2.12134,5
699.txt,6.077488865,3.1629792180000003,24.31,2816.4344,1.059982505,7.504910000000001,12
700.txt,9.256062279,1.132389705,13.71,33073.14933,0.13159354199999998,0.08062000000000001,3
701.txt,0.850377917,6.755905617000001,29.26,3259.41485,0.15286312400000002,0.43915,12
702.txt,2.000571833,3.20972399,18.56,545.91323,0.41136475100000003,0.8833799999999999,11
703.txt,1.9412493180000001,2.796649589,26.3,3528.34274,0.7918685679999999,0.17573,10
704.txt,8.712733837,1.21655596,13.04,2742.20289,0.403743874,0.38301,11
705.txt,1.6459838119999999,1.8043251269999998,12.42,1090.2255,0.472400549,0.9899600000000001,9
706.txt,6.480359697999999,1.378153217,15.62,10106.11439,0.580758388,2.2536400000000003,12
707.txt,1.34882086,1.186194495,9.77,923.8647,0.8541797329999999,0.79197,3
708.txt,1.862607904,1.8251228730000002,13.46,16853.002,0.528287446,19.41357,8
709.txt,1.338892419,2.161695255,13.18,13858.504159999999,0.646574992,1.41421,12
710.txt,7.671785674,2.4256222309999997,23.74,93.88422,0.737892115,0.43915,12
711.txt,3.209740415,1.284294673,15.12,34364.25,0.90462116,3.15063,11
712.txt,2.426043731,4.201777156,18.66,362.58926,1.14364876,11.6308,6
713.txt,1.3388646229999999,2.795835566,13.27,868.3851,0.41481298,5.16667,6
714.txt,3.4245738689999996,2.174910514,20.28,453.50142,0.959529735,0.23903000000000002,10
715.txt,6.542714551,1.032434074,52.05,87.15496,0.153492408,0.54774,3
716.txt,1.445290705,3.229590439,26.49,994.5507,0.243188806,0.44998,10
717.txt,1.345481124,1.845022301,19.56,2559.67428,0.35571123600000004,0.8165,9
718.txt,0.48187862299999995,7.14249924,18.57,38260.10293,0.23081932100000002,3.9623800000000005,5
719.txt,2.979087559,72.76854305,12.9,153.882,0.523453151,5.7461199999999995,3
720.txt,3.0171322110000003,2.486330984,12.74,6450.78378,0.5239043720000001,2.95146,11
721.txt,1.452919984,1.523156369,27.18,354.1362,0.815316445,1.96544,11
722.txt,3.324589485,1.9642344090000001,36.95,12293.339170000001,0.327020355,0.5039600000000001,11
723.txt,3.826683118,1.465484319,24.4,638.41905,0.13847671,2.14446,5
724.txt,0.7156768040000001,3.50394575,11.37,1204.33152,0.17462928600000002,2.82843,6
725.txt,1.175608079,2.684475851,46.42,25527.6206,0.35604631200000003,6.21831,10
726.txt,0.6783072720000001,5.829237482000001,22.21,406.6551,0.76555706,0.90625,4
727.txt,6.056172475,1.7128605209999999,16.32,6930.04632,0.209729521,1.43765,12
728.txt,1.2626714620000001,2.555084464,21.76,198.71200000000002,0.616532547,0.01913,11
729.txt,2.900147656,2.830952263,10.11,8109.30816,0.09853138,2.5592200000000003,10
730.txt,2.289598575,10.09967086,10.68,766.45554,0.420484299,1.41421,3
731.txt,7.362223257999999,1.518294129,12.87,24307.11619,0.493664541,1.3853600000000001,9
732.txt,5.695205688,2.941590452,14.48,275.5845,0.167869555,0.16245,6
733.txt,0.7683393359999999,4.933881922,14.87,345.4594,0.5847945689999999,0.8383700000000001,12
734.txt,5.015864097,4.3517388519999995,22.01,16231.8452,0.534085202,9.93028,8
735.txt,2.130071423,3.491669476,18.03,848.16165,0.5569731370000001,1.43618,2
736.txt,3.5980487130000003,6.385860586000001,16.3,333.7178,0.39477591700000003,0.88077,6
737.txt,2.8380035460000004,3.068748045,12.4,279.86388,1.0541060629999999,4.28659,12
738.txt,1.644112054,1.526963465,14.59,2659.86015,0.503872415,1.49011,12
739.txt,0.9680813159999999,5.909789261,19.87,2036.7298600000001,0.236351964,1.19134,5
740.txt,7.30018778,1.071917229,14.17,28.53864,0.329863354,4.44722,11
741.txt,11.57786409,1.1948014340000002,16.87,1565.03817,0.45477999799999996,0.9446200000000001,3
742.txt,2.6728576090000002,1.1093695590000001,36.08,2004.1733,0.5556317789999999,2.59785,6
743.txt,10.64765561,1.296202938,21.31,1309.5112800000002,0.6848482909999999,3.6147699999999996,11
744.txt,5.732440845,3.280494603,18.47,4456.69022,0.735758565,1.39412,12
745.txt,1.5566983069999998,4.35972792,13.33,1635.94548,0.20554318600000002,0.50669,11
746.txt,1.259148857,1.195174674,16.55,349.38077999999996,0.746085917,1.30562,6
747.txt,3.522538139,3.169409856,21.18,505.85873,0.55699767,0.9492799999999999,10
748.txt,1.282751485,2.969917435,21.6,324.69024,0.63583227,1.0596299999999998,10
749.txt,1.723434124,5.051853661,33.39,115.31675,0.5603739879999999,0.0,11
750.txt,6.334956489,3.56261355,12.11,460.28272000000004,0.8391184429999999,2.80094,6
751.txt,3.125793718,4.264616935,29.02,377.16864,0.521276683,4.28371,10
752.txt,2.732087419,4.236665084,13.39,197.32926,0.402621849,0.7782899999999999,12
753.txt,1.311939993,2.011202917,13.91,17506.564140000002,0.557931456,1.5,11
754.txt,8.483355642000001,1.4619586409999998,13.41,370.58867999999995,0.15158929699999998,6.8739,9
755.txt,0.805337491,1.663566026,12.21,307.04607000000004,0.36254219,3.2532900000000002,6
756.txt,5.248781511000001,10.16375183,22.1,17868.95088,0.21757041,4.741630000000001,11
757.txt,9.490024898,2.150123924,18.55,6096.535620000001,1.433021905,1.9063700000000001,9
758.txt,7.908381228,3.023638431,10.2,211.96563999999998,1.348474694,2.56904,6
759.txt,1.107909494,2.707579558,17.69,5649.337820000001,0.761990938,4.00151,12
760.txt,0.953237152,3.797249424,47.27,1932.90412,0.14455485699999998,0.95488,1
761.txt,1.4060085230000001,1.828016365,36.08,4874.89792,0.34914993299999997,0.85335,12
762.txt,4.2852334999999995,3.7447249489999996,16.04,16750.35889,0.110693432,0.83501,9
763.txt,6.176057739,1.621044833,22.31,89.2619,0.554884551,2.40794,6
764.txt,1.300008715,3.619956268,11.88,5124.6247,0.848227768,6.5281,9
765.txt,1.96774975,5.466184068,18.03,709.87104,0.463813829,10.13528,11
766.txt,3.345752553,1.960462769,13.4,91395.42,0.3846115,0.72648,3
767.txt,1.38719221,10.11605831,13.45,13020.54198,0.124512791,3.6931300000000005,9
768.txt,2.4456440930000003,1.2226195659999999,12.5,4169.62896,0.47888183700000003,3.7723199999999997,11
769.txt,13.09692553,1.950921095,39.18,301.1589,0.355995761,4.6702,4
770.txt,7.649557412,2.574694802,26.57,5722.71984,0.125038555,2.39837,9
771.txt,2.206465258,2.301534899,32.62,553.52004,0.515702184,2.90098,8
772.txt,5.144743331,1.716779122,12.87,2309.4825,0.580979294,1.36611,12
773.txt,2.7607628930000003,1.218560557,13.35,161.7481,0.359650091,3.35449,10
774.txt,1.0066399240000001,3.48662496,42.25,9153.9578,0.136561515,0.16011,1
775.txt,1.750512045,2.973996348,39.68,5275.2480000000005,0.242534665,10.433869999999999,4
776.txt,1.143670762,3.5635499989999997,17.67,350.31766,0.318930824,2.06418,12
777.txt,0.752969235,1.921549339,22.14,58297.67279,2.785907055,0.24391999999999997,12
778.txt,2.660727427,2.3629922569999997,18.64,1140.867,0.166957409,1.2051100000000001,8
779.txt,1.1019498140000001,2.1340225569999998,12.66,471.6191,1.287271744,1.0913,11
780.txt,1.446947571,5.641692335,18.94,6737.7177599999995,0.313984037,8.05118,12
781.txt,1.2729003840000002,1.806570085,52.97,1087.39152,0.483626926,1.76778,10
782.txt,0.926057206,1.73924082,27.59,441.13595999999995,0.693150515,0.83655,5
783.txt,1.888648893,3.1501642860000003,17.65,231.13727999999998,0.42915752100000004,0.35356,5
784.txt,1.5173664009999999,2.471449167,25.23,556.88364,0.22301606399999999,3.41019,12
785.txt,4.445434266,3.135833501,13.59,323.5116,0.528479251,0.8515799999999999,3
786.txt,4.447535193,1.9471438230000002,14.73,1733.21022,0.25283005,6.16529,11
787.txt,12.08179776,2.148538753,24.83,3637.7984,1.23745625,1.91697,12
788.txt,1.3592893999999998,0.850892742,37.15,173.68125,1.007816413,3.464,7
789.txt,2.068821132,1.694601073,52.97,3777.2899799999996,0.361429483,4.256069999999999,7
790.txt,2.726968177,2.652881372,11.1,43.33824,0.59854558,2.5120299999999998,11
791.txt,2.728088855,1.5634226,13.82,1491.04221,1.6967940940000001,6.06166,3
792.txt,0.697260131,1.853799331,19.09,1660.95272,0.070132309,3.7022,9
793.txt,3.395401291,2.7820449710000004,29.86,454.55352999999997,0.36753851200000004,2.66677,4
794.txt,7.968844879,0.894208308,29.38,207.93606,0.462432774,2.1909400000000003,6
795.txt,1.481317217,3.316109472,27.78,388.15512,0.744619232,1.04645,7
796.txt,1.999045355,1.299678563,54.56,876.94893,0.34422409600000003,0.31624,9
797.txt,15.73542523,1.329055698,15.8,268.58292,1.026248952,5.3245,9
798.txt,1.5880928619999999,1.177011762,23.47,60.2,0.45568284600000003,3.4076699999999995,10
799.txt,3.574897951,1.614448348,19.4,192091.00699999998,0.105684601,0.37795,10
